pkt_rate,pkt_delay,byte_rate,last_pkt,fid,num_pkt,first_pkt,des_add,pkt_in,duration_1,num_byte,duration_2,pkt_out,pkt_sz,is_broadcast,label
0.2143163309044149,4.666,31.718816973853404,1750038163.827366,9062374787164442156,4,1750038145.163366,10.0.0.17,4,18.664,592,18.664,4,148.0,0,1
0.6333122229259025,1.579,96.89677010766309,1750038163.827366,-7625406934778973243,4,1750038157.5113661,10.0.0.14,4,6.316,612,6.316,4,153.0,0,1
0.8613264427217915,1.161,128.33763996554694,1750038163.827366,-9093905709463123160,1,1750038162.666366,10.0.0.18,1,1.161,149,1.161,1,149.0,0,1
0.14765596160945,6.7725,24.215577703949798,1750038163.835154,-1067212490500064330,2,1750038150.290154,10.0.0.3,2,13.545,328,13.545,2,164.0,0,1
0.09182314861576604,10.8905,12.212478765896883,1750038163.835296,-2556343909012404903,2,1750038142.054296,10.0.0.9,2,21.781,266,21.781,2,133.0,0,1
0.21430484864720065,4.66625,31.717117599785695,1750038163.835296,9062374787164442156,4,1750038145.170296,10.0.0.17,4,18.665,592,18.665,4,148.0,0,1
0.6333122229259025,1.579,96.89677010766309,1750038163.835296,-7625406934778973243,4,1750038157.519296,10.0.0.14,4,6.316,612,6.316,4,153.0,0,1
0.8613264427217915,1.161,128.33763996554694,1750038163.835296,-9093905709463123160,1,1750038162.674296,10.0.0.18,1,1.161,149,1.161,1,149.0,0,1
0.0918189330639978,10.891,12.211918097511706,1750038163.835402,-2556343909012404903,2,1750038142.053402,10.0.0.9,2,21.782,266,21.782,2,133.0,0,1
0.2143163309044149,4.666,31.718816973853404,1750038163.835402,9062374787164442156,4,1750038145.171402,10.0.0.17,4,18.664,592,18.664,4,148.0,0,1
0.8620689655172414,1.16,128.44827586206898,1750038163.835402,-9093905709463123160,1,1750038162.675402,10.0.0.18,1,1.16,149,1.16,1,149.0,0,1
0.09183158088066486,10.8895,12.213600257128427,1750038163.835475,-2556343909012404903,2,1750038142.056475,10.0.0.9,2,21.779,266,21.779,2,133.0,0,1
